date,phc_id,state,medicine_name,weather_condition,temperature_c,local_festival,patient_footfall,daily_consumption_rate,stock_on_hand,predicted_days_to_stockout,critical_deficit_flag,nearest_hub_surplus,hub_distance_km
2023-12-18,PHC_017,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,28.7,Local Fair,138,41,425,10.4,0,898,41.0
2023-12-18,PHC_019,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,43.9,None,93,19,298,15.7,0,733,24.5
2023-12-18,PHC_020,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,42.1,Holi,175,63,79,1.3,1,955,32.6
2023-12-18,PHC_021,Bihar,Ceftriaxone 1g (Antibiotic),High Humidity,33.3,Holi,141,19,202,10.6,0,426,49.8
2023-12-18,PHC_025,Gujarat,Amoxicillin 500mg (Antibiotic),Clear,44.0,Diwali,91,13,100,7.7,0,398,74.6
2023-12-18,PHC_028,Gujarat,Amoxicillin 500mg (Antibiotic),Clear,43.6,Holi,151,57,188,3.3,1,279,54.2
2023-12-18,PHC_030,Uttar Pradesh,Snake Venom Antiserum,Heatwave,28.8,Diwali,72,20,233,11.7,0,645,42.5
2023-12-18,PHC_031,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,28.4,None,34,10,384,38.4,0,380,16.1
2023-12-18,PHC_033,Karnataka,Ceftriaxone 1g (Antibiotic),High Humidity,35.9,None,95,36,170,4.7,1,324,27.2
2023-12-18,PHC_034,Uttar Pradesh,ORS Packets,High Humidity,37.2,Holi,99,38,218,5.7,0,206,26.3
2023-12-18,PHC_035,Gujarat,Snake Venom Antiserum,High Humidity,27.7,Holi,91,34,68,2.0,1,998,57.4
2023-12-18,PHC_036,Tamil Nadu,Paracetamol 500mg (Antipyretic),Clear,32.0,Local Fair,116,38,454,11.9,0,899,70.7
2023-12-18,PHC_037,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,30.4,Local Fair,84,32,336,10.5,0,457,20.0
2023-12-18,PHC_037,Rajasthan,ORS Packets,Heatwave,31.8,Local Fair,78,27,185,6.9,0,767,43.6
2023-12-18,PHC_037,Rajasthan,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,27.3,Local Fair,234,86,272,3.2,1,837,52.1
2023-12-18,PHC_038,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,24.3,Diwali,160,19,393,20.7,0,63,46.9
2023-12-18,PHC_042,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,29.5,Local Fair,203,38,314,8.3,0,844,39.2
2023-12-18,PHC_042,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,23.6,Local Fair,241,55,23,0.4,1,349,17.5
2023-12-18,PHC_044,Uttar Pradesh,Rabies Immunoglobulin (ARV),Clear,28.6,Local Fair,80,9,90,10.0,0,561,35.9
2023-12-18,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Clear,27.9,None,133,14,304,21.7,0,569,19.8
2023-12-19,PHC_003,Uttar Pradesh,Snake Venom Antiserum,Heatwave,39.5,Diwali,172,43,73,1.7,1,990,29.8
2023-12-19,PHC_003,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),High Humidity,32.3,None,83,14,34,2.4,1,637,52.2
2023-12-19,PHC_004,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,33.5,Kumbh Mela,98,19,418,22.0,0,64,15.2
2023-12-19,PHC_006,Gujarat,Oxytocin 10 IU (Maternal),Clear,37.6,Holi,141,31,245,7.9,0,97,63.4
2023-12-19,PHC_008,Gujarat,ORS Packets,High Humidity,27.7,Kumbh Mela,86,33,316,9.6,0,6,10.7
2023-12-19,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),Clear,40.0,Diwali,163,36,332,9.2,0,179,71.8
2023-12-19,PHC_010,Tamil Nadu,Snake Venom Antiserum,Monsoon/Heavy Rain,39.8,Holi,157,24,299,12.5,0,351,50.3
2023-12-19,PHC_010,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,26.1,Diwali,98,35,412,11.8,0,383,76.8
2023-12-19,PHC_012,Bihar,ORS Packets,Clear,41.3,Local Fair,94,23,310,13.5,0,528,50.8
2023-12-19,PHC_012,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,33.9,Local Fair,60,22,343,15.6,0,642,28.5
2023-12-19,PHC_012,Bihar,Rabies Immunoglobulin (ARV),Clear,27.1,Diwali,132,23,476,20.7,0,238,25.9
2023-12-19,PHC_013,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,27.7,None,64,13,162,12.5,0,187,39.4
2023-12-19,PHC_013,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,33.0,None,103,19,351,18.5,0,184,23.0
2023-12-19,PHC_015,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,34.5,None,119,25,288,11.5,0,968,54.2
2023-12-19,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,35.7,None,91,23,26,1.1,1,571,57.2
2023-12-19,PHC_018,Rajasthan,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,43.8,Local Fair,172,38,476,12.5,0,370,72.7
2023-12-19,PHC_020,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,37.4,Kumbh Mela,252,63,413,6.6,0,839,75.3
2023-12-19,PHC_021,Bihar,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,27.3,Holi,97,30,119,4.0,1,903,22.4
2023-12-19,PHC_028,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,28.2,Holi,137,35,179,5.1,0,159,52.9
2023-12-19,PHC_031,Bihar,Oxytocin 10 IU (Maternal),Clear,43.9,None,35,5,46,9.2,0,837,69.3
2023-12-19,PHC_031,Bihar,Rabies Immunoglobulin (ARV),Heatwave,37.8,Local Fair,80,20,305,15.2,0,380,34.0
2023-12-19,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,28.0,Kumbh Mela,238,87,41,0.5,1,19,31.2
2023-12-19,PHC_033,Karnataka,Snake Venom Antiserum,High Humidity,33.5,Local Fair,147,53,43,0.8,1,99,74.4
2023-12-19,PHC_033,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,33.5,Holi,148,34,24,0.7,1,152,11.7
2023-12-19,PHC_034,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Heatwave,34.3,Holi,179,22,133,6.0,0,128,21.1
2023-12-19,PHC_035,Gujarat,Amoxicillin 500mg (Antibiotic),High Humidity,29.0,Local Fair,99,17,432,25.4,0,932,35.2
2023-12-19,PHC_035,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,40.2,None,83,30,333,11.1,0,504,78.1
2023-12-19,PHC_035,Gujarat,Paracetamol 500mg (Antipyretic),Clear,35.6,Diwali,84,14,317,22.6,0,15,18.9
2023-12-19,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),Clear,33.3,Holi,159,40,28,0.7,1,331,45.7
2023-12-19,PHC_038,Rajasthan,ORS Packets,High Humidity,39.9,Diwali,114,44,311,7.1,0,190,42.2
2023-12-19,PHC_038,Rajasthan,ORS Packets,Monsoon/Heavy Rain,27.0,Local Fair,154,49,105,2.1,1,434,68.0
2023-12-19,PHC_040,Bihar,Rabies Immunoglobulin (ARV),High Humidity,27.4,Kumbh Mela,158,17,247,14.5,0,526,68.2
2023-12-19,PHC_040,Bihar,ORS Packets,Clear,22.1,Local Fair,143,40,384,9.6,0,988,71.9
2023-12-19,PHC_042,Rajasthan,ORS Packets,Monsoon/Heavy Rain,22.6,Local Fair,213,70,464,6.6,0,614,64.2
2023-12-19,PHC_042,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,43.6,Local Fair,138,21,405,19.3,0,606,62.0
2023-12-19,PHC_045,Maharashtra,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,40.7,Diwali,159,23,441,19.2,0,861,51.3
2023-12-19,PHC_047,Bihar,Ceftriaxone 1g (Antibiotic),High Humidity,33.2,None,37,10,432,43.2,0,487,33.9
2023-12-19,PHC_048,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,31.8,Local Fair,175,42,416,9.9,0,738,57.1
2023-12-19,PHC_049,Rajasthan,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,24.7,Kumbh Mela,201,72,416,5.8,0,165,56.1
2023-12-19,PHC_050,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,43.6,Diwali,153,47,128,2.7,1,253,63.7
2023-12-20,PHC_001,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,39.3,Diwali,91,24,5,0.2,1,938,51.5
2023-12-20,PHC_002,Karnataka,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,44.4,Holi,126,21,66,3.1,1,403,34.8
2023-12-20,PHC_002,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,43.3,Diwali,162,46,102,2.2,1,478,38.5
2023-12-20,PHC_011,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Heatwave,35.3,Local Fair,134,48,293,6.1,0,475,74.7
2023-12-20,PHC_012,Bihar,ORS Packets,Clear,39.5,Kumbh Mela,116,21,113,5.4,0,316,15.6
2023-12-20,PHC_012,Bihar,Rabies Immunoglobulin (ARV),Heatwave,28.2,Holi,139,31,302,9.7,0,609,18.0
2023-12-20,PHC_013,Bihar,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,33.7,Kumbh Mela,151,58,122,2.1,1,971,55.1
2023-12-20,PHC_016,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,30.1,Kumbh Mela,116,23,83,3.6,1,467,47.2
2023-12-20,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,32.0,Holi,76,8,306,38.2,0,135,41.2
2023-12-20,PHC_018,Rajasthan,Paracetamol 500mg (Antipyretic),Clear,33.0,None,148,38,378,9.9,0,767,30.6
2023-12-20,PHC_019,Maharashtra,Snake Venom Antiserum,Clear,27.5,Diwali,87,14,363,25.9,0,739,33.5
2023-12-20,PHC_020,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Clear,23.5,Kumbh Mela,100,38,411,10.8,0,779,78.2
2023-12-20,PHC_022,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,27.2,None,140,39,354,9.1,0,38,23.1
2023-12-20,PHC_022,Tamil Nadu,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,33.3,Diwali,94,24,412,17.2,0,575,43.6
2023-12-20,PHC_023,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,37.7,Kumbh Mela,160,23,333,14.5,0,444,61.5
2023-12-20,PHC_023,Rajasthan,ORS Packets,High Humidity,23.5,None,30,11,242,22.0,0,166,18.6
2023-12-20,PHC_025,Gujarat,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,23.7,Diwali,175,43,346,8.0,0,726,15.3
2023-12-20,PHC_025,Gujarat,Paracetamol 500mg (Antipyretic),Clear,35.4,Kumbh Mela,97,30,442,14.7,0,472,75.0
2023-12-20,PHC_027,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,36.1,Diwali,82,22,88,4.0,1,215,31.6
2023-12-20,PHC_028,Gujarat,ORS Packets,Monsoon/Heavy Rain,24.9,Diwali,138,26,268,10.3,0,151,11.6
2023-12-20,PHC_029,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,37.2,None,128,22,346,15.7,0,356,18.0
2023-12-20,PHC_029,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,43.4,Holi,72,18,469,26.1,0,124,61.8
2023-12-20,PHC_030,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Heatwave,35.5,Kumbh Mela,106,25,256,10.2,0,132,35.5
2023-12-20,PHC_031,Bihar,Rabies Immunoglobulin (ARV),Clear,41.5,Diwali,112,22,407,18.5,0,468,35.2
2023-12-20,PHC_033,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,29.4,Diwali,152,27,196,7.3,0,407,47.7
2023-12-20,PHC_033,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,31.7,Local Fair,113,39,390,10.0,0,470,44.6
2023-12-20,PHC_034,Uttar Pradesh,Oxytocin 10 IU (Maternal),Clear,36.7,Kumbh Mela,61,15,487,32.5,0,212,60.9
2023-12-20,PHC_035,Gujarat,ORS Packets,Clear,26.2,Kumbh Mela,54,17,36,2.1,1,491,70.1
2023-12-20,PHC_035,Gujarat,Rabies Immunoglobulin (ARV),High Humidity,31.2,Holi,180,42,421,10.0,0,361,18.2
2023-12-20,PHC_038,Rajasthan,ORS Packets,Clear,43.1,Local Fair,69,11,144,13.1,0,648,23.1
2023-12-20,PHC_038,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,28.7,Kumbh Mela,85,28,137,4.9,1,602,46.7
2023-12-20,PHC_038,Rajasthan,ORS Packets,High Humidity,33.6,Holi,67,19,214,11.3,0,682,39.4
2023-12-20,PHC_039,Assam,ORS Packets,Clear,41.2,Kumbh Mela,178,46,472,10.3,0,824,30.1
2023-12-20,PHC_041,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,41.7,Kumbh Mela,91,36,430,11.9,0,449,29.5
2023-12-20,PHC_047,Bihar,Rabies Immunoglobulin (ARV),Clear,39.6,None,51,10,225,22.5,0,56,41.9
2023-12-20,PHC_048,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,26.3,Holi,119,25,132,5.3,0,164,41.7
2023-12-21,PHC_001,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Heatwave,32.4,Holi,73,22,218,9.9,0,815,10.4
2023-12-21,PHC_001,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Clear,30.4,Holi,72,26,247,9.5,0,361,23.0
2023-12-21,PHC_002,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,25.2,Kumbh Mela,158,26,358,13.8,0,344,37.8
2023-12-21,PHC_003,Uttar Pradesh,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,39.7,Diwali,199,28,326,11.6,0,455,18.7
2023-12-21,PHC_004,Karnataka,Rabies Immunoglobulin (ARV),Clear,37.9,Diwali,77,15,266,17.7,0,997,51.1
2023-12-21,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,42.3,Diwali,143,34,123,3.6,1,132,39.0
2023-12-21,PHC_007,Karnataka,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,23.6,Holi,145,24,404,16.8,0,536,67.8
2023-12-21,PHC_007,Karnataka,Rabies Immunoglobulin (ARV),Heatwave,31.7,Kumbh Mela,189,54,376,7.0,0,289,53.3
2023-12-21,PHC_009,Gujarat,Paracetamol 500mg (Antipyretic),Heatwave,37.0,Kumbh Mela,101,21,374,17.8,0,787,43.6
2023-12-21,PHC_011,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,25.0,Diwali,184,64,430,6.7,0,302,34.1
2023-12-21,PHC_011,Uttar Pradesh,ORS Packets,Monsoon/Heavy Rain,41.8,Diwali,152,55,284,5.2,0,185,68.2
2023-12-21,PHC_014,Bihar,Oxytocin 10 IU (Maternal),Heatwave,30.2,Kumbh Mela,130,51,207,4.1,1,49,59.1
2023-12-21,PHC_017,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,32.8,Diwali,151,50,145,2.9,1,664,52.1
2023-12-21,PHC_018,Rajasthan,Ceftriaxone 1g (Antibiotic),High Humidity,32.6,Kumbh Mela,100,21,264,12.6,0,438,19.1
2023-12-21,PHC_018,Rajasthan,Snake Venom Antiserum,Clear,24.0,Diwali,178,70,306,4.4,1,178,13.0
2023-12-21,PHC_019,Maharashtra,Snake Venom Antiserum,High Humidity,35.7,Kumbh Mela,154,40,82,2.0,1,928,52.9
2023-12-21,PHC_020,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,33.2,Holi,75,16,198,12.4,0,719,59.9
2023-12-21,PHC_021,Bihar,Rabies Immunoglobulin (ARV),Heatwave,44.7,Diwali,146,50,18,0.4,1,128,58.0
2023-12-21,PHC_021,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,43.3,Local Fair,214,83,417,5.0,0,33,65.9
2023-12-21,PHC_023,Rajasthan,ORS Packets,Monsoon/Heavy Rain,22.8,Diwali,150,48,93,1.9,1,977,75.5
2023-12-21,PHC_030,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,24.8,None,129,19,376,19.8,0,774,24.6
2023-12-21,PHC_030,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,39.4,Diwali,136,39,19,0.5,1,374,41.0
2023-12-21,PHC_031,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,34.1,None,116,44,453,10.3,0,121,33.5
2023-12-21,PHC_032,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,39.5,Kumbh Mela,185,62,384,6.2,0,608,68.8
2023-12-21,PHC_033,Karnataka,Rabies Immunoglobulin (ARV),Heatwave,30.5,Diwali,111,31,363,11.7,0,675,59.2
2023-12-21,PHC_034,Uttar Pradesh,ORS Packets,Heatwave,40.6,Diwali,150,50,427,8.5,0,522,25.8
2023-12-21,PHC_035,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,26.7,Kumbh Mela,172,38,447,11.8,0,951,72.1
2023-12-21,PHC_036,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,29.1,Diwali,129,17,21,1.2,1,292,24.1
2023-12-21,PHC_036,Tamil Nadu,Snake Venom Antiserum,Monsoon/Heavy Rain,42.3,Diwali,220,22,145,6.6,0,736,34.3
2023-12-21,PHC_037,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,29.1,Kumbh Mela,198,36,391,10.9,0,49,53.6
2023-12-21,PHC_038,Rajasthan,Rabies Immunoglobulin (ARV),High Humidity,43.3,Kumbh Mela,129,15,282,18.8,0,646,20.6
2023-12-21,PHC_038,Rajasthan,ORS Packets,High Humidity,42.1,Kumbh Mela,173,66,347,5.3,0,859,14.7
2023-12-21,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,25.3,Diwali,100,20,167,8.3,0,470,28.1
2023-12-21,PHC_041,Maharashtra,ORS Packets,Monsoon/Heavy Rain,28.5,Diwali,115,20,391,19.6,0,9,44.5
2023-12-21,PHC_041,Maharashtra,ORS Packets,Heatwave,25.0,Holi,105,36,490,13.6,0,835,29.2
2023-12-21,PHC_043,Uttar Pradesh,ORS Packets,Monsoon/Heavy Rain,41.3,Holi,218,82,185,2.3,1,321,59.2
2023-12-21,PHC_043,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,28.0,None,121,14,443,31.6,0,283,78.5
2023-12-21,PHC_044,Uttar Pradesh,ORS Packets,Monsoon/Heavy Rain,26.6,Kumbh Mela,168,52,387,7.4,0,18,10.4
2023-12-21,PHC_044,Uttar Pradesh,Rabies Immunoglobulin (ARV),High Humidity,33.0,Holi,169,50,467,9.3,0,253,18.3
2023-12-21,PHC_046,Assam,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,42.3,Holi,189,46,389,8.5,0,208,23.0
2023-12-21,PHC_048,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,28.8,Holi,167,17,493,29.0,0,96,79.9
2023-12-21,PHC_048,Maharashtra,Ceftriaxone 1g (Antibiotic),Clear,25.9,Diwali,80,9,469,52.1,0,485,16.0
2023-12-21,PHC_049,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,26.8,Kumbh Mela,137,18,493,27.4,0,917,29.5
2023-12-21,PHC_049,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,32.4,Local Fair,108,12,341,28.4,0,744,77.8
2023-12-21,PHC_050,Maharashtra,Amoxicillin 500mg (Antibiotic),Heatwave,24.0,Local Fair,113,44,481,10.9,0,422,21.8
2023-12-21,PHC_050,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.2,Diwali,183,60,212,3.5,1,122,40.2
2023-12-22,PHC_002,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,30.0,Local Fair,85,24,436,18.2,0,229,37.5
2023-12-22,PHC_002,Karnataka,Oxytocin 10 IU (Maternal),Clear,33.9,Diwali,104,37,73,2.0,1,975,69.2
2023-12-22,PHC_002,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,27.5,None,62,21,2,0.1,1,812,65.2
2023-12-22,PHC_004,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,32.9,Kumbh Mela,165,62,156,2.5,1,53,70.3
2023-12-22,PHC_006,Gujarat,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,28.4,None,137,20,217,10.8,0,343,40.2
2023-12-22,PHC_006,Gujarat,Amoxicillin 500mg (Antibiotic),High Humidity,29.1,None,52,12,366,30.5,0,386,44.6
2023-12-22,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,28.0,Local Fair,164,39,462,11.8,0,545,50.7
2023-12-22,PHC_007,Karnataka,ORS Packets,Clear,28.0,Diwali,141,24,267,11.1,0,441,78.1
2023-12-22,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,26.6,Diwali,164,54,146,2.7,1,242,77.3
2023-12-22,PHC_008,Gujarat,ORS Packets,Clear,35.0,Local Fair,151,20,95,4.8,1,69,44.1
2023-12-22,PHC_010,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,34.7,Kumbh Mela,132,39,410,10.5,0,475,68.9
2023-12-22,PHC_013,Bihar,Rabies Immunoglobulin (ARV),Heatwave,34.7,Diwali,164,22,55,2.5,1,955,19.9
2023-12-22,PHC_016,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,44.5,Local Fair,101,21,483,23.0,0,387,25.6
2023-12-22,PHC_019,Maharashtra,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,28.2,None,140,46,307,6.7,0,674,52.0
2023-12-22,PHC_019,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,33.5,Diwali,170,59,192,3.3,1,679,56.3
2023-12-22,PHC_019,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,26.3,Diwali,221,72,71,1.0,1,489,30.4
2023-12-22,PHC_019,Maharashtra,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,34.4,None,125,14,154,11.0,0,107,61.2
2023-12-22,PHC_022,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,27.1,Local Fair,135,43,62,1.4,1,233,65.4
2023-12-22,PHC_027,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,42.4,Holi,122,45,184,4.1,1,207,43.5
2023-12-22,PHC_027,Karnataka,Rabies Immunoglobulin (ARV),High Humidity,28.2,Kumbh Mela,131,43,6,0.1,1,590,77.9
2023-12-22,PHC_030,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Heatwave,43.2,Local Fair,54,20,449,22.4,0,174,11.6
2023-12-22,PHC_030,Uttar Pradesh,Oxytocin 10 IU (Maternal),High Humidity,41.8,Local Fair,102,38,33,0.9,1,30,36.0
2023-12-22,PHC_035,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,26.3,None,141,16,97,6.1,0,7,68.1
2023-12-22,PHC_036,Tamil Nadu,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,30.6,None,157,45,330,7.3,0,470,44.5
2023-12-22,PHC_039,Assam,Amoxicillin 500mg (Antibiotic),Heatwave,23.0,Diwali,100,15,52,3.5,1,325,62.9
2023-12-22,PHC_042,Rajasthan,ORS Packets,Clear,44.7,Local Fair,194,26,473,18.2,0,764,73.3
2023-12-22,PHC_043,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,44.2,Local Fair,130,18,440,24.4,0,459,39.2
2023-12-22,PHC_046,Assam,Snake Venom Antiserum,High Humidity,38.3,None,38,9,234,26.0,0,703,61.0
2023-12-22,PHC_046,Assam,Ceftriaxone 1g (Antibiotic),Clear,39.4,Holi,151,18,233,12.9,0,169,36.1
2023-12-22,PHC_048,Maharashtra,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,36.1,Local Fair,122,44,149,3.4,1,378,21.6
2023-12-22,PHC_049,Rajasthan,Snake Venom Antiserum,Heatwave,23.7,Holi,77,12,198,16.5,0,295,12.2
2023-12-23,PHC_001,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,37.6,Local Fair,177,36,169,4.7,1,608,55.7
2023-12-23,PHC_001,Tamil Nadu,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,37.9,None,156,16,325,20.3,0,924,69.8
2023-12-23,PHC_001,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,32.9,Diwali,77,28,109,3.9,1,891,13.1
2023-12-23,PHC_002,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,25.1,Diwali,109,29,282,9.7,0,127,65.9
2023-12-23,PHC_003,Uttar Pradesh,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,25.3,Holi,208,41,28,0.7,1,751,24.4
2023-12-23,PHC_004,Karnataka,Rabies Immunoglobulin (ARV),High Humidity,29.2,Diwali,125,18,426,23.7,0,55,46.5
2023-12-23,PHC_006,Gujarat,Paracetamol 500mg (Antipyretic),Heatwave,29.4,None,43,8,253,31.6,0,531,22.7
2023-12-23,PHC_008,Gujarat,ORS Packets,Clear,25.7,None,74,24,347,14.5,0,967,15.4
2023-12-23,PHC_008,Gujarat,Amoxicillin 500mg (Antibiotic),High Humidity,30.6,Kumbh Mela,57,19,9,0.5,1,307,43.7
2023-12-23,PHC_010,Tamil Nadu,ORS Packets,Heatwave,40.2,Holi,106,39,447,11.5,0,170,37.2
2023-12-23,PHC_011,Uttar Pradesh,Snake Venom Antiserum,Clear,42.1,Holi,167,62,289,4.7,1,942,69.5
2023-12-23,PHC_013,Bihar,Rabies Immunoglobulin (ARV),Clear,39.1,Holi,135,20,55,2.8,1,519,33.4
2023-12-23,PHC_016,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,44.0,Holi,130,13,440,33.8,0,408,11.1
2023-12-23,PHC_016,Bihar,Rabies Immunoglobulin (ARV),High Humidity,44.4,Local Fair,69,11,115,10.5,0,946,34.7
2023-12-23,PHC_017,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,36.4,None,48,11,192,17.5,0,716,29.0
2023-12-23,PHC_018,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,32.5,Kumbh Mela,118,17,214,12.6,0,811,27.4
2023-12-23,PHC_018,Rajasthan,Snake Venom Antiserum,Heatwave,28.6,Kumbh Mela,178,57,174,3.1,1,885,30.3
2023-12-23,PHC_020,Tamil Nadu,Paracetamol 500mg (Antipyretic),Clear,40.0,None,42,15,86,5.7,0,581,75.3
2023-12-23,PHC_021,Bihar,Paracetamol 500mg (Antipyretic),High Humidity,38.9,Diwali,100,30,216,7.2,0,100,56.6
2023-12-23,PHC_022,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Heatwave,22.9,Holi,146,43,473,11.0,0,60,21.0
2023-12-23,PHC_023,Rajasthan,Snake Venom Antiserum,Heatwave,40.5,Holi,153,51,329,6.5,0,607,26.6
2023-12-23,PHC_024,Maharashtra,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,42.7,Diwali,236,64,3,0.0,1,743,75.3
2023-12-23,PHC_024,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,39.4,None,62,17,67,3.9,1,77,60.8
